Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
TMEM38A	-1.4254102406759483	-0.9120858029201214	4	5	0.316683316683317	0.176	-0.8177819744221205	0.8862228255288949
CENPM	-1.6591024656827924	-0.9120858029201214	4	5	0.273726273726274	0.1128	-1.1900792490437904	0.8511529912097547
UVSSA	-1.175724131706372	-0.7645436004508563	3	3	0.405594405594406	0.1982	-0.7168197565599695	0.8862228255288949
UFSP2	-2.753888699160646	-1.018453550896148	3	7	0.038389616103839	0.0196	-2.653712388024489	0.7533749387492191
SETD1B	-0.8492578299717067	-1.2006073946909588	10	13	0.584415584415584	0.6462	0.5021881836392886	0.9840396353461491
EPHA5	-0.2939299387309487	-0.7645436004508563	2	3	0.505494505494505	0.7923	0.8204307956843101	0.9913381361698316
RDH14	-0.48336225623493834	-0.7645436004508563	2	3	0.383616383616384	0.6264	0.49018941167914454	0.9815286520218767
ZDHHC9	-1.9437511616974816	-1.05293547969442	1	8	0.001429985700143	0.1005	-1.3404812187441402	0.8470423887077344
CSNK1G3	-0.43838228664177126	-0.9730256951716026	6	6	0.845154845154845	0.8035	0.8417839362551749	0.991870220392576
PKNOX2	-0.29835145752048703	-0.6598318893187431	2	2	0.709290709290709	0.7193	0.6590143554625242	0.9890879266503729
GSPT2	-0.674119260554142	-1.24298403431473	1	15	0.015739842601574	0.7792	0.7934550630253177	0.9913381361698316
MFHAS1	-0.6900644248044329	-0.6598318893187431	1	2	0.107892107892108	0.3633	-0.055116883611058626	0.9227632044128173
COMMD10	-2.218965011844049	-1.05293547969442	1	8	7.56999243000757e-4	0.0581	-1.7546173915943954	0.821434156143857
OAS3	-0.6977239566918194	-0.6598318893187431	1	2	0.105894105894106	0.3568	-0.06908096306288318	0.9227632044128173
FASTKD1	-0.2024191998397981	-0.9730256951716026	2	6	0.322677322677323	0.9531	1.2133024715070755	1
CEP41	-3.4540195502670974	-0.9120858029201214	5	5	0.203796203796204	0.0052	-4.049578484600469	0.7058439317358587
IL36A	-0.5651831207391518	-0.8540508293546248	4	4	0.722277722277722	0.6239	0.473856489126198	0.9807052995604914
COA8	-0.8032871414324063	-0.6598318893187431	2	2	0.396603396603397	0.2964	-0.2615330241780897	0.9008871084387998
PHF12	-0.5306301071002915	-1.0884528409990617	2	9	0.11988011988012	0.7939	0.8174547369676279	0.9913381361698316
SUDS3	-0.42323793500009965	-1.05293547969442	6	8	0.628371628371628	0.8499	0.9475559862776798	0.9994030899940309
CHST9	-1.845307407267624	-0.9120858029201214	3	5	0.11988011988012	0.079	-1.4867240872325227	0.8410412940265068
ETFDH	-0.3087221338458552	-0.6598318893187431	1	2	0.286713286713287	0.7092	0.6401075932340026	0.9880986128754164
COX19	-0.044684351499364124	-0.6598318893187431	1	2	0.687312687312687	0.9785	1.121474421543923	1
ARMC10	-0.2437265514660261	-0.6598318893187431	1	2	0.344655344655345	0.7766	0.7586009280374194	0.9912816642712238
HTATIP2	-0.36999604190286367	-0.6598318893187431	1	2	0.242757242757243	0.6433	0.5283992365078053	0.9840396353461491
SDR39U1	-0.01476314890041333	-0.6598318893187431	1	2	0.817182817182817	0.9953	1.17602371470294	1
CMC2	-0.10711915014180878	-0.6598318893187431	1	2	0.532467532467532	0.9194	1.007649647181734	1
NUDT13	-1.5463690224129962	-0.8540508293546248	4	4	0.410589410589411	0.1225	-1.1356737306956326	0.855578560112312
VPS4A	-1.759291336896481	-1.2006073946909588	13	13	0.732267732267732	0.1843	-0.7985337178055572	0.8862228255288949
OTUD1	-0.7696668283861554	-0.9730256951716026	6	6	0.744255744255744	0.5578	0.3201839293703627	0.9655825907931503
ZC3H4	-0.5426167092370464	-1.24298403431473	15	15	0.92007992007992	0.8562	0.9768753941059852	0.9994030899940309
COQ10A	-1.1709396072866673	-0.8540508293546248	1	4	0.017309826901731	0.2357	-0.5198220475181414	0.8913289028240033
ING1	-0.9801062424381531	-0.7645436004508563	1	3	0.036189638103619	0.277	-0.3757949338723347	0.9002067535181966
OBP2A	-1.4318784209467057	-1.018453550896148	7	7	0.624375624375624	0.2153	-0.6321819056550354	0.886255170809055
HEATR5A	-1.0075509886384955	-0.9730256951716026	6	6	0.679320679320679	0.3924	-0.05435929251394576	0.9230816677368406
PLEKHA3	-0.47401216783276334	-0.6598318893187431	2	2	0.579420579420579	0.5432	0.3387676156579702	0.9615759227760773
TSGA13	-1.0181447672900912	-0.6598318893187431	2	2	0.30969030969031	0.195	-0.6532395935113774	0.8862228255288949
GSDMA	-0.7704231230306429	-0.7645436004508563	2	3	0.261738261738262	0.3969	-0.010249896636551622	0.9240240843253278
CHST3	-2.4844867632121566	-0.6598318893187431	1	2	0.001639983600164	0.0123	-3.3265251722713645	0.7533749387492191
RP9	-2.3087516706594653	-0.7645436004508563	1	3	0.001639983600164	0.0206	-2.6920507388444768	0.7533749387492191
ASNSD1	-1.2815212799386337	-0.6598318893187431	1	2	0.02649973500265	0.1177	-1.1334008621686977	0.8518422523944789
DDX53	-0.6151961805494841	-0.7645436004508563	2	3	0.320679320679321	0.5155	0.26036053032392964	0.9502050520111149
SLC44A2	-0.2449742517002611	-0.6598318893187431	2	2	0.754245754245754	0.775	0.7563262478795354	0.9912816642712238
MARC2	-0.36746137755039154	-0.7645436004508563	3	3	0.754245754245754	0.7248	0.6922418760554694	0.9890879266503729
SNRK	-0.7329392965710442	-0.7645436004508563	2	3	0.274725274725275	0.4245	0.055096454455661595	0.9292506912179729
ICAM5	-2.881442789159793	-1.182564572890008	6	12	0.117882117882118	0.0249	-2.4355559179922577	0.7604755112018774
DMXL1	-1.1334305137213367	-0.9730256951716026	3	6	0.177822177822178	0.3249	-0.25255375339684605	0.914290917326542
N6AMT1	-1.4155290586847524	-0.7645436004508563	2	3	0.117882117882118	0.1249	-1.134876780937186	0.8565252799478896
ELOVL1	-1.0377822018911564	-0.8540508293546248	1	4	0.023749762502375	0.2956	-0.30139160777015617	0.9008871084387998
FTSJ1	-1.9403412916615792	-1.2199258623690674	6	14	0.14985014985015	0.1412	-1.0122180789343405	0.8665264825387068
CA9	-0.2801921418166502	-0.6598318893187431	2	2	0.724275724275724	0.7382	0.6921205727885107	0.9890879266503729
CFAP45	-0.3406128244661665	-0.6598318893187431	1	2	0.262737262737263	0.6731	0.5819677298398795	0.9875518982159839
COLEC10	-0.6737008805373877	-1.24298403431473	4	15	0.160839160839161	0.7795	0.7940386212941268	0.9913381361698316
NLGN2	-0.2920322714621254	-0.7645436004508563	3	3	0.799200799200799	0.7954	0.8237390393541069	0.9913381361698316
CLSPN	-0.31996500550178997	-1.018453550896148	7	7	0.9000999000999	0.9058	1.0680823813323552	1
SEC61A2	-0.2378139652300192	-0.6598318893187431	1	2	0.350649350649351	0.7837	0.769380153867307	0.9913381361698316
SMG5	-0.1738783097508166	-0.8540508293546248	2	4	0.488511488511489	0.9401	1.115750056260586	1
AKR7L	-0.07612948361859512	-0.6598318893187431	2	2	0.916083916083916	0.9511	1.064146855089221	1
PALD1	-0.178123429935522	-1.018453550896148	5	7	0.707292707292707	0.9713	1.2849771161160422	1
RWDD2A	-0.16309003998063307	-0.7645436004508563	2	3	0.627372627372627	0.9119	1.0485267711531734	1
TYW3	-0.3087221338458552	-0.6598318893187431	1	2	0.286713286713287	0.7092	0.6401075932340026	0.9880986128754164
ZSWIM5	-0.27427307969352277	-0.8540508293546248	3	4	0.632367632367632	0.8695	0.9510632055229371	0.9998106768985962
PRDM16	-0.30448992097584027	-0.6598318893187431	2	2	0.704295704295704	0.7131	0.6478233332613069	0.9880986128754164
CLDN10	-1.030655232303473	-0.7645436004508563	1	3	0.032079679203208	0.2564	-0.46391806192747626	0.8955701894152898
GALNT10	-0.5652069062593965	-0.6598318893187431	1	2	0.146853146853147	0.4593	0.17251064438340208	0.9421771484937197
PHTF2	-0.5652069062593965	-0.6598318893187431	1	2	0.146853146853147	0.4593	0.17251064438340208	0.9421771484937197
ELOVL4	-0.9769359620702123	-0.8540508293546248	2	4	0.146853146853147	0.3295	-0.20157987832391486	0.9151503535522895
TMEM245	-1.0377822018911564	-0.8540508293546248	1	4	0.023749762502375	0.2956	-0.30139160777015617	0.9008871084387998
FASTKD2	-0.8920130259666257	-1.1525232599883395	7	11	0.421578421578422	0.5786	0.37226432967106593	0.9735145331417097
SPCS1	-2.7210017867033622	-1.0884528409990617	9	9	0.498501498501498	0.0245	-2.392399570505259	0.7580273297971408
SLC25A35	-0.5493440844469997	-0.8540508293546248	1	4	0.0795692043079569	0.6369	0.49983872910904253	0.98343687032075
MIGA2	-0.8166418785905688	-0.6598318893187431	1	2	0.0794192058079419	0.2883	-0.2858800225947834	0.9008871084387998
SNX25	-0.5166925456184542	-0.8540508293546248	3	4	0.494505494505495	0.6653	0.5534000760246234	0.9864420264364496
ZDBF2	-0.2540395755424282	-0.7645436004508563	1	3	0.237762237762238	0.8304	0.8899725133881452	0.9978847715304249
NOXRED1	-0.3912267975163132	-0.6598318893187431	2	2	0.637362637362637	0.6208	0.48969348234850835	0.9803055466407153
NLRP1	-0.2625522882379614	-0.9120858029201214	5	5	0.886113886113886	0.9019	1.034777931891061	1
QTRT2	-1.0861447939684115	-0.9730256951716026	1	6	0.014159858401416	0.3508	-0.17810345873833525	0.9227632044128173
CREBRF	-0.0034848289839374915	-0.4795428622692107	1	1	0.992007992007992	0.9935	0.9970636696278663	1
IQCH	-0.5060445391857915	-0.6598318893187431	2	2	0.558441558441558	0.515	0.280369454362939	0.9502050520111149
GPR173	-0.32960179620883734	-0.6598318893187431	1	2	0.270729270729271	0.6845	0.6020419165776923	0.9880986128754164
RRN3	-0.586703594518144	-0.9120858029201214	5	5	0.763236763236763	0.6437	0.5183694468007596	0.9840396353461491
MPV17L2	-0.6678321938488747	-0.6598318893187431	2	2	0.463536463536464	0.3807	-0.01458534147256709	0.9227632044128173
HMGA2	-0.8390182036073979	-0.6598318893187431	2	2	0.380619380619381	0.2781	-0.3266742623693324	0.9006030079968559
HIST3H3	-1.1040480683938938	-1.018453550896148	5	7	0.380619380619381	0.3666	-0.1308854621608296	0.9227632044128173
TATDN3	-1.308162206057359	-0.6598318893187431	2	2	0.221778221778222	0.1124	-1.181969888900565	0.8511529912097547
SNX30	-0.9302799148730954	-0.6598318893187431	2	2	0.342657342657343	0.235	-0.4930533317119754	0.8907348811116499
SPATS2L	-1.4342013780086484	-1.182564572890008	11	12	0.64035964035964	0.2939	-0.3607530569419246	0.9008871084387998
SLFN5	-0.036325688879500516	-0.6598318893187431	2	2	0.959040959040959	0.9834	1.1367130850354847	1
TUSC1	-0.3669656218997317	-0.4795428622692107	1	1	0.42957042957043	0.4689	0.23578359895485343	0.9445155406879793
SLTM	-1.6364559974248263	-1.0884528409990617	1	9	0.00259299740700259	0.1808	-0.8030647531384896	0.8862228255288949
PPWD1	-1.7772232139157231	-0.9120858029201214	2	5	0.042669573304267	0.0894	-1.3782585204855538	0.8456487684564876
CDYL	-2.0928281531510544	-1.0884528409990617	9	9	0.585414585414585	0.0822	-1.4718499385523098	0.8419427379971166
GGNBP2	-0.048693459263176954	-0.6598318893187431	1	2	0.674325674325674	0.9758	1.1141654240532277	1
XYLT1	-1.6096232654802325	-0.7645436004508563	3	3	0.290709290709291	0.0861	-1.4732453355961563	0.8456487684564876
PPP4R4	-0.46600854668988445	-0.6598318893187431	1	2	0.188811188811189	0.5509	0.35335900364155065	0.9633751993511881
TEX15	-1.7841266254997556	-0.7645436004508563	1	3	0.00550994490055099	0.0612	-1.7774607508205689	0.8233007566051005
MUC5AC	-0.10993098469499794	-0.6598318893187431	2	2	0.881118881118881	0.9173	1.0025233964286326	1
KCNG4	-0.6742832791776587	-0.7645436004508563	1	3	0.0762292377076229	0.4696	0.1573527358518637	0.9445155406879793
GUF1	-1.5098428193303366	-0.6598318893187431	2	2	0.175824175824176	0.0775	-1.549653469182321	0.8396185549230313
IFNA17	-0.7668674727168384	-0.6598318893187431	2	2	0.413586413586414	0.3152	-0.19513638858332052	0.9122813611495993
IFNA6	-0.7329392965710442	-0.7645436004508563	2	3	0.274725274725275	0.4245	0.055096454455661595	0.9292506912179729
IFI44L	-1.3944760401176586	-0.6598318893187431	2	2	0.200799200799201	0.0959	-1.339328491793055	0.8470423887077344
MFSD13A	-0.14583312649021993	-0.7645436004508563	3	3	0.894105894105894	0.9288	1.0786111151015676	1
APOLD1	-0.30448992097584027	-0.6598318893187431	2	2	0.704295704295704	0.7131	0.6478233332613069	0.9880986128754164
HIST1H2AA	-0.2977149963787069	-1.0884528409990617	4	9	0.394605394605395	0.9368	1.158777435022546	1
SIRPG	-0.9325007399898768	-0.8540508293546248	3	4	0.33966033966034	0.3547	-0.12868866307022478	0.9227632044128173
LUZP2	-0.25388774809378634	-0.6598318893187431	1	2	0.334665334665335	0.7654	0.7400760678864592	0.9912816642712238
ALKBH7	-0.4937020371728248	-0.6598318893187431	2	2	0.566433566433566	0.5257	0.30287104862187725	0.9544407322290094
HACD3	-3.3474588411755533	-1.271601813261433	8	17	0.122877122877123	0.0171	-2.8489240831230593	0.7533749387492191
DNAH2	-0.5383771473028072	-0.7645436004508563	2	3	0.355644355644356	0.5783	0.3942807831698419	0.9735145331417097
SHOC2	-0.5011770840903805	-1.018453550896148	5	7	0.549450549450549	0.7815	0.7909848831682127	0.9913381361698316
RAB21	-1.4147706793869832	-1.018453550896148	1	7	0.00558994410055899	0.2213	-0.6060218813213357	0.8875432946002036
SUMO4	-1.0203345874228376	-0.9120858029201214	4	5	0.410589410589411	0.3437	-0.17245215346933085	0.92225837530147
P2RY14	-0.8371102541749692	-0.8540508293546248	1	4	0.038549614503855	0.4142	0.02778919636564752	0.9288575412983366
NSUN7	-0.3069268088608197	-0.7645436004508563	2	3	0.495504495504495	0.7797	0.7977730758402101	0.9913381361698316
ST3GAL5	-0.7461657334165724	-0.8540508293546248	1	4	0.0482295177048229	0.48	0.17697392704526832	0.9446160394042804
CAPNS2	-0.798296554693779	-0.9730256951716026	1	6	0.028469715302847	0.5355	0.2751070738052482	0.9591761675850352
SLC2A12	-0.5655271489541138	-0.6598318893187431	2	2	0.521478521478521	0.4583	0.1719268104757108	0.9421771484937197
MINPP1	-0.675041494210809	-1.05293547969442	1	8	0.029239707602924	0.6672	0.5686471404254086	0.9865082585611393
REXO2	-1.551451331587095	-1.0884528409990617	3	9	0.0782292177078229	0.2054	-0.678495669573649	0.8862228255288949
SSR2	-0.9301458458449132	-0.8540508293546248	4	4	0.585414585414585	0.3558	-0.1248257118350568	0.9227632044128173
EGFLAM	-1.030655232303473	-0.7645436004508563	1	3	0.032079679203208	0.2564	-0.46391806192747626	0.8955701894152898
GPC6	-1.754934718167709	-1.05293547969442	4	8	0.141858141858142	0.1372	-1.0563540963156266	0.8654880357516548
NAT1	-0.2301457148956136	-0.6598318893187431	2	2	0.767232767232767	0.7926	0.7833601279049444	0.9913381361698316
BEND4	-1.6486856368472738	-0.6598318893187431	2	2	0.14985014985015	0.0598	-1.8027775717550196	0.8233007566051005
SIX4	-1.027697251003557	-0.8540508293546248	4	4	0.553446553446553	0.3013	-0.2848483276523726	0.9031433022892235
TFAP2D	-0.3762179417111773	-0.6598318893187431	1	2	0.238761238761239	0.6371	0.5170561016345555	0.98343687032075
ACOT1	-0.6407375146313529	-0.9120858029201214	1	5	0.0506094939050609	0.602	0.4322875020775942	0.9780608383294682
MARF1	-1.6033183300748626	-1.4310251125001274	26	27	0.81018981018981	0.3441	-0.2213091309532201	0.92225837530147
CDKN3	-0.17676793453474698	-0.7645436004508563	3	3	0.873126873126873	0.9009	1.0246818069604497	1
FZD1	-0.3986454818884586	-0.9730256951716026	6	6	0.858141858141858	0.8349	0.9043486352410419	0.9984072718493577
ANGEL1	-0.27793367424445103	-0.8540508293546248	1	4	0.170829170829171	0.8672	0.9450583928343497	0.9996790234652138
TDP1	-1.881917186048062	-1.018453550896148	7	7	0.538461538461538	0.0989	-1.320351352513958	0.8470423887077344
REXO4	-2.111248251856651	-1.05293547969442	2	8	0.017209827901721	0.073	-1.592527414257668	0.8371255775386528
LIMCH1	-1.2724399534273516	-1.333928770978115	1	21	0.002609973900261	0.4509	0.08350743914588868	0.940077248392616
KLK13	-0.4548881292825452	-0.7645436004508563	3	3	0.705294705294705	0.6503	0.5398289621898384	0.9850086974112663
FKRP	-0.6373053741687552	-1.018453550896148	2	7	0.130869130869131	0.6827	0.5828265258231783	0.9880986128754164
ADGRL3	-0.538972132054324	-0.6598318893187431	1	2	0.156843156843157	0.4851	0.22033921625782601	0.9455571880206356
CRYGB	-0.1060007111845359	-0.6598318893187431	2	2	0.885114885114885	0.9214	1.0096886713272033	1
SCNN1G	-0.80415370665637	-0.6598318893187431	1	2	0.0818391816081839	0.2959	-0.2631128577521942	0.9008871084387998
CARS2	-2.4681210894193004	-0.7645436004508563	2	3	0.034069659303407	0.014	-2.969882832717468	0.7533749387492191
USP29	-0.06017440249845064	-0.6598318893187431	2	2	0.933066933066933	0.9662	1.0932345361247813	1
CDKL2	-0.708231543054149	-0.9120858029201214	3	5	0.323676323676324	0.5479	0.3247621326122274	0.9628169713149166
LMBRD1	-0.4983099469919533	-0.6598318893187431	2	2	0.563436563436563	0.5221	0.2944703761307666	0.9522666479758005
SLC15A2	-1.0265914040042632	-0.6598318893187431	2	2	0.306693306693307	0.1914	-0.6686386424234435	0.8862228255288949
SLC16A14	-0.1788764469916317	-0.7645436004508563	1	3	0.303696303696304	0.8993	1.0210059923944421	1
GPR35	-2.6206434608608755	-0.9120858029201214	4	5	0.152847152847153	0.0178	-2.7219192233147553	0.7533749387492191
CFAP300	-0.7700746902950095	-1.018453550896148	5	7	0.462537462537463	0.5794	0.37980448878184847	0.9735145331417097
ALLC	-0.4872284553237678	-0.6598318893187431	1	2	0.178821178821179	0.5305	0.31467302459210394	0.9568076587253876
MRM2	-0.1158743533194256	-0.7645436004508563	1	3	0.383616383616384	0.95	1.1308388809093293	1
CRISPLD2	-1.5128526985970738	-0.7645436004508563	2	3	0.104895104895105	0.1028	-1.3045431502481588	0.8482097883488453
MMP10	-0.24472518617285202	-0.6598318893187431	1	2	0.343656343656344	0.7751	0.7567803188155385	0.9912816642712238
GSTA3	-0.5347979943339042	-0.7645436004508563	3	3	0.663336663336663	0.5802	0.40052039658739835	0.9736705959033728
EXO1	-0.24575601491658017	-1.0884528409990617	9	9	0.939060939060939	0.9574	1.2349201107205512	1
ITLN2	-1.085077151146196	-0.8540508293546248	4	4	0.535464535464535	0.2742	-0.3789738986908324	0.9002067535181966
SYNC	-0.5847675879723959	-0.7645436004508563	1	3	0.0955590444095559	0.5368	0.3134073422850158	0.9591761675850352
ALG6	-1.9492039866949495	-1.05293547969442	7	8	0.417582417582418	0.0997	-1.3486865182756533	0.8470423887077344
CDR2L	-0.8934152912988981	-0.7645436004508563	2	3	0.223776223776224	0.3206	-0.2246647568139834	0.9122813611495993
GZF1	-0.7371032793110215	-0.9120858029201214	2	5	0.15984015984016	0.525	0.2787662988966878	0.9539891900239941
ZNF777	-0.7689680516458343	-0.6598318893187431	2	2	0.412587412587413	0.3135	-0.19896595042738446	0.9122813611495993
PAG1	-1.1191077346488436	-0.9120858029201214	3	5	0.221778221778222	0.2906	-0.32980858035503513	0.9008871084387998
EFR3B	-0.3222843663468272	-0.9120858029201214	4	5	0.674325674325674	0.8565	0.9396181982423776	0.9994030899940309
GSTA5	-0.41468495460547744	-0.6598318893187431	2	2	0.62037962037962	0.597	0.4469269563776583	0.9770826348295134
GSTT2	-2.5967000511947136	-0.6598318893187431	2	2	0.0503094969050309	0.009	-3.5311010252055763	0.7336574450663043
GSTT2B	-2.4363543799813536	-0.6598318893187431	2	2	0.0605093949060509	0.0131	-3.2387751069250172	0.7533749387492191
SUSD2	-0.35042112679468485	-0.7645436004508563	1	3	0.178821178821179	0.7405	0.7219485072549802	0.9893209057529543
UCP1	-0.48607609737258967	-0.6598318893187431	2	2	0.571428571428571	0.531	0.3167738863972088	0.956937298887942
CNTLN	-0.3720908668189304	-0.8540508293546248	4	4	0.807192807192807	0.7872	0.7906036186639556	0.9913381361698316
KLHL21	-0.7430242126738292	-0.9120858029201214	4	5	0.494505494505495	0.5205	0.26933360444514887	0.9515829087305565
ZCCHC3	-1.0958253274589953	-1.0884528409990617	4	9	0.195804195804196	0.4141	-0.010803923206536255	0.9288575412983366
ARHGAP23	-2.238327695356139	-0.9120858029201214	1	5	0.00115799884200116	0.0393	-2.112848392917457	0.796836957983362
APOBEC3B	-1.0243498485747473	-1.018453550896148	4	7	0.273726273726274	0.4119	-0.009016227548938655	0.9288575412983366
MRPS18C	-1.026255310821923	-1.182564572890008	3	12	0.0932190678093219	0.5211	0.2240890162820661	0.9515829087305565
USP26	-0.19357604796050146	-0.4795428622692107	1	1	0.64035964035964	0.6744	0.5989335361043526	0.9876460319854842
DSCC1	-0.13006959924484396	-1.182564572890008	2	12	0.205794205794206	0.9952	1.5088841196322165	1
CCNI2	-4.514288102069907	-0.9730256951716026	2	6	0.00143099856900143	0.0016	-5.575637444756789	0.5637658456376584
MTFMT	-0.7156821962981829	-0.8540508293546248	4	4	0.662337662337662	0.5042	0.2269788997170199	0.9500995949371491
GPR161	-0.9413934246510743	-0.7645436004508563	3	3	0.485514485514486	0.295	-0.308306056086339	0.9008871084387998
TRHR	-1.7423888118826991	-0.6598318893187431	1	2	0.00908990910090899	0.0507	-1.973607669510427	0.8195191716783378
DNAJB14	-0.4847549602261906	-0.7645436004508563	3	3	0.689310689310689	0.6262	0.4877614812201775	0.9815286520218767
NXF5	-1.309932192492657	-0.9120858029201214	4	5	0.340659340659341	0.216	-0.6338128132058664	0.886255170809055
NDRG2	-0.9966198939839067	-0.8540508293546248	4	4	0.563436563436563	0.3197	-0.23386925713170162	0.9122813611495993
AASS	-0.7978036734842593	-0.6598318893187431	1	2	0.0830991690083099	0.2989	-0.25153612316308727	0.9008871084387998
SMG6	-0.5652069062593965	-0.6598318893187431	1	2	0.146853146853147	0.4593	0.17251064438340208	0.9421771484937197
OGFRL1	-0.31469233887705456	-0.4795428622692107	1	1	0.484515484515485	0.5237	0.3452656111255297	0.9532635730408043
PAPOLB	-0.3423398137557305	-0.9120858029201214	5	5	0.854145854145854	0.8433	0.9076676769469676	0.9993133808351802
STKLD1	-1.4276813808857143	-0.9120858029201214	3	5	0.16983016983017	0.1755	-0.8214001491831969	0.8862228255288949
ANKRD9	-0.9691204675352781	-0.6598318893187431	2	2	0.327672327672328	0.21560000000000001	-0.5638634766792752	0.886255170809055
SLC25A44	-0.28887429057872355	-0.8540508293546248	3	4	0.622377622377622	0.8564	0.9271114853385861	0.9994030899940309
PAXX	-1.1629506622787482	-0.7645436004508563	3	3	0.40959040959041	0.2033	-0.6945514959067296	0.8862228255288949
SMYD5	-1.1192046626597567	-0.7645436004508563	3	3	0.423576423576424	0.21560000000000001	-0.6182881652922956	0.886255170809055
UBE3B	-0.6317805949320001	-1.018453550896148	1	7	0.037269627303727	0.6873	0.5912746519985294	0.9880986128754164
TCEAL9	-1.4744231380624924	-0.9730256951716026	1	6	0.00566994330056699	0.1815	-0.7894389164276442	0.8862228255288949
ITPRIPL2	-0.7838160878042482	-0.6598318893187431	2	2	0.405594405594406	0.3069	-0.22603537969121384	0.9084571403162361
SIGLEC9	-0.7119909760229592	-0.6598318893187431	2	2	0.440559440559441	0.3454	-0.09509114154504755	0.9227632044128173
HIST1H2BD	-0.5579695930680195	-0.8540508293546248	3	4	0.475524475524476	0.6317	0.48568950747511813	0.9824997172092734
HIST2H2BF	-0.7407594476836854	-0.9120858029201214	3	5	0.313686313686314	0.5224	0.2729416227840749	0.9524029634685618
HIST1H2BM	-1.0249421793353861	-0.8540508293546248	3	4	0.313686313686314	0.3037	-0.2803289281174516	0.9052434667268534
TRPM3	-0.622249734540007	-0.7645436004508563	2	3	0.317682317682318	0.5089	0.24806391978419756	0.9500995949371491
ZNF589	-0.6128625481606979	-0.7645436004508563	2	3	0.321678321678322	0.5167	0.26442880125038243	0.9502979567280195
VWDE	-1.2181245813116743	-0.7645436004508563	3	3	0.392607392607393	0.1849	-0.7907373612464107	0.8862228255288949
SPEM1	-0.7029940942004251	-0.7645436004508563	1	3	0.0709692903070969	0.4465	0.10730056199913669	0.9395240545585635
CNNM1	-0.7547332113819151	-0.9730256951716026	1	6	0.031729682703173	0.5689	0.343696571074717	0.9690503450658546
BACE2	-1.6102881535878206	-0.8540508293546248	1	4	0.0061899381006189896	0.1103	-1.2405262087786633	0.8482097883488453
C8orf82	-0.08916864384428966	-0.7645436004508563	1	3	0.42957042957043	0.9678	1.177395511658056	1
AIFM3	-0.4697359645684731	-0.7645436004508563	3	3	0.697302697302697	0.6382	0.513944415461415	0.9836418776502035
ALKBH8	-0.6886802164235639	-0.4795428622692107	1	1	0.204795204795205	0.2371	-0.4380206680903681	0.8920303344702588
PPCS	-1.332732018429069	-0.7645436004508563	1	3	0.015739842601574	0.1461	-0.9905349414567476	0.8669080950377962
OTUD6A	-1.5348759341743285	-0.6598318893187431	2	2	0.170829170829171	0.0747	-1.595291297935773	0.8371255775386528
CHI3L2	-0.9379103208741262	-0.6598318893187431	2	2	0.33966033966034	0.2323	-0.5069643118103204	0.8897673561956229
PGAM4	-0.6175385541657743	-0.7645436004508563	2	3	0.31968031968032	0.5137	0.2562770206298429	0.9502050520111149
SPAST	-0.43475512712169173	-0.8540508293546248	3	4	0.535464535464535	0.7347	0.687809621636466	0.9890879266503729
TSR3	-2.274534244548028	-1.0884528409990617	4	9	0.0882591174088259	0.0574	-1.7381289840658694	0.8195191716783378
YBX2	-0.19674852954576744	-0.8540508293546248	2	4	0.466533466533467	0.9251	1.078233913976902	1
FCF1	-1.5335356427783564	-0.9120858029201214	5	5	0.493506493506494	0.1444	-0.9900375662327585	0.8669080950377962
BHLHA15	-1.4525524564312766	-0.6598318893187431	2	2	0.187812187812188	0.0873	-1.4452075068038943	0.8456487684564876
TCF24	-0.4680730229708805	-0.6598318893187431	1	2	0.187812187812188	0.5487	0.34959526047315814	0.9628465645828225
OVCA2	-0.9067998027321638	-0.8540508293546248	2	4	0.160839160839161	0.3705	-0.08652903244012167	0.9227632044128173
CRYBG1	-0.8206224871989666	-1.018453550896148	3	7	0.201798201798202	0.5428	0.30251014853207236	0.9614045436165582
C5orf64	-0.7668674727168384	-0.6598318893187431	2	2	0.413586413586414	0.3152	-0.19513638858332052	0.9122813611495993
ZNF808	-0.4118920616402986	-0.6598318893187431	2	2	0.622377622377622	0.6002	0.4520186747541328	0.9776151412975277
OR8B2	-0.23976987442800957	-0.6598318893187431	1	2	0.348651348651349	0.781	0.7658143391618066	0.9913381361698316
VPS54	-0.1447141934682571	-0.8540508293546248	3	4	0.737262737262737	0.9563	1.1635906605855155	1
NXPE4	-0.6275956164340496	-0.6598318893187431	2	2	0.485514485514486	0.411	0.05876989382782643	0.9288575412983366
KCNA3	-1.3400406082602547	-0.6598318893187431	2	2	0.213786213786214	0.1055	-1.240087349301966	0.8482097883488453
SDK2	-0.6763372176783408	-0.7645436004508563	1	3	0.0758392416075839	0.4691	0.15377206122324633	0.9445155406879793
SLC46A3	-0.8358646652539949	-0.6598318893187431	1	2	0.0758392416075839	0.2793	-0.32092505200390364	0.9008871084387998
GPR55	-0.8239443622020091	-0.9120858029201214	2	5	0.141858141858142	0.4636	0.14041895557124195	0.9442109631503697
SEC31B	-1.4090522122727167	-1.05293547969442	3	8	0.100899100899101	0.2432	-0.5358771756558453	0.8933633257044666
PARG	-0.48942331865734534	-0.6598318893187431	1	2	0.177822177822178	0.5283	0.31067157301169535	0.9563197110405669
SH3TC1	-0.248432473775353	-0.6598318893187431	2	2	0.751248751248751	0.7726	0.750021569143468	0.9912816642712238
