Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
IFNA6	-1.0272680424666174	-0.7697753194951323	3	3	0.454545454545455	0.259	-0.4417083170522038	0.8825375066301886
FAM102B	-0.19674852954576744	-0.8690208007529571	2	4	0.466533466533467	0.9278	1.0860319013499782	0.9891666722473248
ANKRD22	-0.44023353067833526	-0.6700283970623467	2	2	0.602397602397602	0.5828	0.41822426952790037	0.9431363784383848
CARD10	-0.2745153116452103	-1.0723743276648654	1	8	0.0904190958090419	0.9387	1.1792771512609062	0.990493272724509
LAMP3	-0.7889538928283797	-0.6700283970623467	1	2	0.0848891511084889	0.3153	-0.21644316680197667	0.8971966693412238
ELOVL4	-0.658974023947573	-0.8690208007529571	4	4	0.684315684315684	0.5491	0.339323084048608	0.9396564930662897
GALNT12	-0.7677935742683012	-1.0723743276648654	4	8	0.286713286713287	0.6155	0.45018620581151947	0.9449129091554608
ZBP1	-2.041595822580057	-0.8690208007529571	2	4	0.039979600203998	0.0491	-1.8942531693946782	0.8399995821313391
FAM217B	-1.1308768480776508	-1.1699141492671985	11	11	0.789210789210789	0.4417	0.05578768611584083	0.916545496860429
FLACC1	-2.6002756523847705	-1.0295455906082835	1	7	3.58999641000359e-4	0.0279	-2.3850385071802784	0.8374334980295074
SLC22A24	-0.6977239566918194	-0.6700283970623467	1	2	0.105894105894106	0.3698	-0.050405630802240274	0.9073860674769025
DNAJB3	-0.6753524915954883	-0.6700283970623467	2	2	0.45954045954046	0.3849	-0.009689796739408495	0.9090578121675011
TMEM140	-1.5699384682789672	-0.7697753194951323	3	3	0.2997002997003	0.0939	-1.3726163354746144	0.8462908702471963
BSDC1	-0.5289247306883098	-0.7697753194951323	3	3	0.666333666333666	0.5806	0.41316005755500584	0.9426769774237481
SETD1B	-1.7884018666907937	-1.2207543952414193	12	13	0.614385614385614	0.1828	-0.7939150552862524	0.8582681425957914
MPDU1	-0.3882071834708955	-1.0295455906082835	7	7	0.88011988011988	0.8636	0.9738253786435751	0.9812459736913539
ACKR4	-0.3659568073185866	-0.4777520258584124	1	1	0.430569430569431	0.4817	0.2418351702143097	0.9269979648786428
TAC3	-1.57581569464724	-1.0723743276648654	8	8	0.63536463536463506	0.1891	-0.7441125426440572	0.8622265869662148
MEF2B	-1.5337349454336768	-0.8690208007529571	4	4	0.413586413586414	0.1233	-1.073822017239414	0.8467055553550222
STK36	-0.7547288970131427	-0.9851919470093594	4	6	0.397602397602398	0.5662	0.3525904157559698	0.9406713427228889
ZMYM5	-1.1926610037826593	-1.0295455906082835	1	7	0.00942990570094299	0.3257	-0.247678802999103	0.8975153821516243
CLIP2	-1.045514227794414	-0.9200968300604296	3	5	0.236763236763237	0.3345	-0.20451030249274965	0.9022907033988216
CACNB1	-0.5706882489838825	-0.6700283970623467	1	2	0.144855144855145	0.4682	0.18079803747869913	0.9241632136238598
ARFGEF1	-0.293170001070107	-1.0723743276648654	8	8	0.919080919080919	0.93	1.151704549383951	0.9891666722473248
DOLK	-1.394487324460522	-0.9851919470093594	5	6	0.398601398601399	0.2166	-0.6261898699373765	0.8736247776974494
TOMM7	-0.2857465420113883	-1.3156453279309803	10	18	0.532467532467532	0.9786	1.4121587443079218	0.9948135621220487
WDR45B	-1.0714841793814638	-1.1954790081455888	4	12	0.145854145854146	0.4921	0.17503503834709738	0.9277421687155253
CAPN11	-1.9583072074241472	-1.0295455906082835	1	7	0.001579984200158	0.0897	-1.4102564622666909	0.8441981730450406
PCDHGA11	-1.3810552434533856	-0.7697753194951323	2	3	0.122877122877123	0.1337	-1.048602163756294	0.8467055553550222
ZNF550	-0.026383174686441323	-0.4777520258584124	1	1	0.941058941058941	0.9438	0.9764001034957065	0.990493272724509
BARHL2	-0.6370362634187136	-0.6700283970623467	1	2	0.122877122877123	0.4152	0.06004534048300824	0.9145313214731601
YTHDC2	-0.6086459626521064	-1.1402321907381439	7	10	0.54045954045954	0.769	0.7784757312718174	0.9614654919675962
REG3A	-0.4245314126763024	-0.6700283970623467	2	2	0.613386613386613	0.5988	0.446801961165567	0.9449129091554608
TMEM101	-0.9004114488484483	-0.6700283970623467	2	2	0.354645354645355	0.26	-0.4192947608491686	0.8832760012677482
ACAP3	-1.0167435763695336	-0.9851919470093594	1	6	0.016719832801672	0.3949	-0.048271521678050815	0.9104115485933101
ZMIZ1	-2.7103045722802923	-0.9200968300604296	1	5	3.8999961000039e-4	0.0154	-2.919179743011363	0.7951629079516291
KLK15	-0.32229992669982843	-1.1169378891946666	6	9	0.597402597402597	0.9311	1.1594436773504264	0.9891666722473248
TMEM87B	-0.9360427664298254	-0.7697753194951323	3	3	0.487512487512487	0.3019	-0.28521860081546024	0.8918073157190807
INSM2	-1.255196024772043	-0.6700283970623467	1	2	0.028179718202818	0.1257	-1.0649990032470535	0.8467055553550222
PTX3	-0.857354351834196	-0.7697753194951323	1	3	0.048619513804862	0.3439	-0.15023487474569236	0.9058018753430321
FCHSD1	-0.43163356969288713	-0.6700283970623467	2	2	0.608391608391608	0.5909	0.4338761091782127	0.9449129091554608
RBM12	-2.523066024152724	-1.3634456731994127	1	21	1.42999857000143e-4	0.0748	-1.558006359513188	0.8399995821313391
INTS10	-0.6419064954418318	-0.8690208007529571	2	4	0.22977022977023	0.563	0.3668950682405939	0.9406175438867034
CCDC150	-1.5542408822195046	-0.9851919470093594	4	6	0.22977022977023	0.1689	-0.8706003008054036	0.852548624918929
DDX60L	-0.1720887327535605	-0.7697753194951323	2	3	0.617382617382617	0.9089	1.0252838732981655	0.987159326962746
SCRN3	-0.34690798063999634	-0.7697753194951323	2	3	0.466533466533467	0.7521	0.7253953371052382	0.956813301887975
FANCB	-1.1159086168297392	-0.6700283970623467	2	2	0.276723276723277	0.172	-0.8114973678199281	0.8529364944797782
EPHX4	-0.3723729634947973	-0.6700283970623467	2	2	0.651348651348651	0.648	0.5417297968126423	0.9451679446082741
SAMD4A	-2.0361173912434034	-0.8690208007529571	3	4	0.136863136863137	0.0498	-1.8854029587645753	0.8399995821313391
PAGE5	-0.627264775798028	-0.6700283970623467	1	2	0.125874125874126	0.4252	0.07782934643870651	0.9150663880980323
LINC00518	-0.04633573010405197	-0.6700283970623467	2	2	0.948051948051948	0.976	1.1351141744508948	0.9948135621220487
IRAK1BP1	-0.818738940905638	-0.6700283970623467	2	2	0.38961038961039	0.3	-0.2706516448719266	0.8918073157190807
LY96	-0.4993748152615667	-0.4777520258584124	1	1	0.316683316683317	0.3648	-0.04677437035428447	0.906703078486286
TMEM183A	-1.4171828621862455	-0.6700283970623467	1	2	0.019319806801932	0.0912	-1.35981336449339	0.8453101490713617
WDR37	-0.3289789632365764	-1.2207543952414193	6	13	0.414585414585415	0.9525	1.2472423062069233	0.9924888627190658
ZNF287	-0.7859581085292994	-0.6700283970623467	2	2	0.404595404595405	0.3168	-0.21099087050022955	0.8971966693412238
FBRSL1	-0.2910421103429264	-0.6700283970623467	2	2	0.715284715284715	0.7306	0.6897511046197553	0.9552059380771809
TMEM94	-0.9960802427867178	-0.9851919470093594	6	6	0.682317682317682	0.4054	-0.016658239726827312	0.9137121534749333
TGIF2	-0.21556608720403672	-0.6700283970623467	2	2	0.78021978021978	0.8125	0.8271166826278518	0.9677177316910341
TUBA4B	-0.5121595418987719	-0.6700283970623467	1	2	0.167832167832168	0.5206	0.28731967633105404	0.9330349301648417
IL17F	-1.4696672018181183	-0.7697753194951323	3	3	0.323676323676324	0.1131	-1.2006089410675131	0.8467055553550222
PPP3R2	-2.1857774128284575	-0.7697753194951323	3	3	0.186813186813187	0.0283	-2.4290391369931053	0.8374334980295074
ZFP69B	-0.5387282641188567	-0.7697753194951323	3	3	0.661338661338661	0.5705	0.3963428745185306	0.9415237848412468
DNAJC27	-1.0794140066007527	-0.6700283970623467	1	2	0.042549574504255	0.1848	-0.7450775563380765	0.8595090040545493
UPK3A	-0.5344736247454991	-0.6700283970623467	2	2	0.54045954045954	0.4993	0.24670827736636922	0.9293762853785255
PNLIPRP2	-0.9124959237961499	-0.7697753194951323	1	3	0.042559574404256	0.3164	-0.24482586228837686	0.8971966693412238
CPXM2	-1.4712325089395635	-0.6700283970623467	2	2	0.183816183816184	0.0838	-1.4581831600739072	0.8399995821313391
PMAIP1	-0.5991509975908016	-0.7697753194951323	3	3	0.631368631368631	0.5184	0.2926924738175281	0.9329305330578828
TMEM74	-0.8621203357285447	-0.6700283970623467	2	2	0.370629370629371	0.2787	-0.34960533276934236	0.8918073157190807
ZNF70	-1.1061088310804534	-0.9200968300604296	1	5	0.016179838201618	0.3037	-0.3033181303647686	0.8926158724427421
HENMT1	-0.12282860206130428	-0.6700283970623467	2	2	0.868131868131868	0.9098	0.9958979421572088	0.987159326962746
CDH18	-0.820968952307221	-0.6700283970623467	2	2	0.388611388611389	0.2983	-0.2747102424556837	0.8918073157190807
IRGQ	-1.2231584656133356	-0.9851919470093594	6	6	0.625374625374625	0.2905	-0.36407013502578434	0.8918073157190807
DCAF17	-1.1823362790294853	-0.8690208007529571	1	4	0.016849831501685	0.2467	-0.5061499918537721	0.8797629009028922
ZNF600	-0.10404222340143529	-0.6700283970623467	2	2	0.887112887112887	0.9274	1.0300889561503956	0.9891666722473248
PPP1R14B	-1.0974692779473794	-1.0295455906082835	4	7	0.25974025974026	0.3771	-0.10313714227268006	0.9078788361208331
RHPN1-AS1	-0.6146189582497135	-0.6700283970623467	1	2	0.12987012987013	0.4349	0.10084460300187453	0.915292735264672
ACSM5	-0.5964176071779381	-0.6700283970623467	1	2	0.135864135864136	0.4485	0.1339708728624607	0.916545496860429
ANGPT1	-0.379059593621237	-0.6700283970623467	2	2	0.646353646353646	0.641	0.5295601994485297	0.9451679446082741
HPS5	-0.8211154568517532	-1.1402321907381439	6	10	0.390609390609391	0.6283	0.46732706689510817	0.9451679446082741
PIGC	-1.049968918150436	-0.7697753194951323	1	3	0.030639693603064	0.2489	-0.4806498664606552	0.8797629009028922
TAOK2	-1.5057296972798633	-1.0295455906082835	7	7	0.609390609390609	0.195	-0.7230506746872017	0.8625598133629824
KAT2A	-2.6153106512707103	-1.1699141492671985	11	11	0.578421578421578	0.0372	-2.065596849925076	0.8374334980295074
NOVA2	-0.2985910945548963	-0.7697753194951323	1	3	0.207792207792208	0.7979	0.8082791180197614	0.9669798250486987
KIF16B	-0.7210503055596906	-0.9851919470093594	3	6	0.262737262737263	0.5888	0.40411602284501535	0.9439902096638664
TMEM35B	-0.4753478186676148	-0.7697753194951323	3	3	0.694305694305694	0.6323	0.5050669952284869	0.9451679446082741
CAPN10	-0.5745987351903479	-0.9851919470093594	5	6	0.62037962037962	0.6995	0.628175454868886	0.9497355349210841
DTD2	-0.2119104251643327	-0.6700283970623467	1	2	0.378621378621379	0.8161	0.8337699495622016	0.9685094772347635
PCCA	-0.43340046611978755	-1.0295455906082835	7	7	0.867132867132867	0.8355	0.9052026903749222	0.9732678300744196
DUSP26	-0.24875821846828966	-0.6700283970623467	1	2	0.33966033966034	0.7745	0.7667073485530491	0.9615277508393738
SYCP1	-0.6566724390872014	-0.6700283970623467	2	2	0.46953046953047	0.4021	0.024307704762499143	0.9131311049367393
IGSF3	-2.910843444192857	-0.7697753194951323	2	3	0.020369796302037	0.006	-3.6728323314949787	0.7951629079516291
ALG12	-0.2069286203709408	-0.7697753194951323	3	3	0.853146853146853	0.8803	0.9655188129571587	0.9824046068214577
SLC7A9	-0.7462554887084775	-0.7697753194951323	1	3	0.0637693623063769	0.4133	0.04034640184870937	0.9145313214731601
EPHA5	-1.757330775321049	-0.8690208007529571	4	4	0.363636363636364	0.0833	-1.4350331137947705	0.8399995821313391
SOCS7	-0.3396908175883491	-0.6700283970623467	2	2	0.676323676323676	0.6814	0.6012109628343719	0.9483137196969138
RPUSD1	-1.288816440572391	-0.6700283970623467	2	2	0.226773226773227	0.1177	-1.1261878107281902	0.8467055553550222
SERP1	-0.5492398129818656	-0.6700283970623467	1	2	0.152847152847153	0.4859	0.2198339681790359	0.9277167521343104
ENTPD4	-0.4024402151853717	-0.7697753194951323	3	3	0.734265734265734	0.698	0.6301341989258017	0.9497355349210841
SLC35A1	-0.04450712108380948	-0.6700283970623467	2	2	0.95004995004995	0.9777	1.138442223870698	0.9948135621220487
PCP2	-1.357978116274487	-0.7697753194951323	3	3	0.352647352647353	0.1409	-1.00901518478866	0.8467055553550222
HPF1	-2.0263310126650125	-1.0295455906082835	1	7	0.001349986500135	0.0799	-1.5135456262372993	0.8399995821313391
MYO1A	-0.27666799122414476	-0.9851919470093594	1	6	0.117882117882118	0.9094	1.0839861580738182	0.987159326962746
FCRL2	-0.12884656352821822	-0.6700283970623467	2	2	0.862137862137862	0.9038	0.9849453148067736	0.9865287483268259
KBTBD4	-1.7312876780067883	-0.9200968300604296	5	5	0.450549450549451	0.1028	-1.3227581554891945	0.8467055553550222
JADE3	-0.7925701284166901	-0.9851919470093594	3	6	0.244755244755245	0.5387	0.2946962955769925	0.9377094722960136
THNSL1	-0.6250076294169905	-0.9851919470093594	1	6	0.044109558904411	0.6614	0.5510537949174864	0.9451679446082741
TTLL6	-0.4972323292661121	-0.7697753194951323	1	3	0.11988011988012	0.6114	0.4675258552909366	0.9449129091554608
CRTAC1	-0.1390484250368479	-0.8690208007529571	4	4	0.923076923076923	0.9622	1.1792443643530846	0.9929420162258644
SIX4	-2.3393360280728053	-0.8690208007529571	2	4	0.028149718502815	0.0267	-2.3752418630068335	0.8374334980295074
GSDMA	-1.0272680424666174	-0.7697753194951323	3	3	0.454545454545455	0.259	-0.4417083170522038	0.8825375066301886
PEX13	-1.9717490552091708	-0.8690208007529571	2	4	0.043429565704343	0.0549	-1.78141820531868	0.8399995821313391
GLIPR2	-2.7700578119773103	-0.9200968300604296	3	5	0.0570094299057009	0.0134	-3.0166156119270804	0.7951629079516291
RHBDF1	-0.22226474994601694	-0.6700283970623467	2	2	0.774225774225774	0.8027	0.8149251860284595	0.9669798250486987
EXO1	-3.742850624135594	-1.0723743276648654	7	8	0.223776223776224	0.005	-3.947102954507687	0.7951629079516291
SLFN12	-0.9576245096863902	-0.7697753194951323	1	3	0.038189618103819	0.2908	-0.32224036742268847	0.8918073157190807
TNFAIP8L1	-0.9794762365356912	-0.7697753194951323	3	3	0.471528471528472	0.2803	-0.3597252694420673	0.8918073157190807
NEURL3	-0.9379103208741262	-0.6700283970623467	2	2	0.33966033966034	0.2415	-0.487542318367932	0.8787056905718634
TMC5	-0.40927269694316404	-0.6700283970623467	1	2	0.218781218781219	0.6118	0.4745726652802595	0.9449129091554608
SLC1A6	-0.23581907904887667	-0.6700283970623467	2	2	0.762237762237762	0.7891	0.7902564478743566	0.9641627130087902
CTSW	-1.5674483098100485	-0.6700283970623467	1	2	0.013629863701363	0.0701	-1.6332949180922764	0.8399995821313391
MOCS1	-1.3208854809202206	-0.9851919470093594	2	6	0.0612993870061299	0.2476	-0.5135848140956407	0.8797629009028922
CCM2L	-1.1576603012189741	-0.6700283970623467	2	2	0.263736263736264	0.1587	-0.8874849996587835	0.848149122484786
RALGAPA1	-0.9016711761630125	-0.9200968300604296	3	5	0.26973026973027	0.4244	0.0300455608254612	0.9150663880980323
SNX32	-1.5416593268121934	-0.6700283970623467	1	2	0.014469855301447	0.073	-1.5863592369525528	0.8399995821313391
FRY	-1.0041622977632698	-0.7697753194951323	1	3	0.034169658303417	0.2691	-0.4020722469940851	0.8879030234607647
RAVER2	-0.5328695818818642	-0.6700283970623467	2	2	0.541458541458541	0.5023	0.24962761871411757	0.9303040939615599
AURKC	-0.38595068419693207	-1.1954790081455888	8	12	0.59040959040959	0.9223	1.142755892626475	0.9880601035641118
CMPK1	-0.7505912709362953	-1.0295455906082835	7	7	0.781218781218781	0.6016	0.42357169468667294	0.9449129091554608
COL17A1	-0.7159391144743936	-0.6700283970623467	2	2	0.438561438561439	0.3536	-0.08355702873304535	0.906703078486286
ZNF627	-0.2905934030788401	-0.7697753194951323	1	3	0.212787212787213	0.8038	0.8219985225971977	0.9669798250486987
CFAP36	-0.4184923703376752	-0.7697753194951323	3	3	0.725274725274725	0.6843	0.6025980015701582	0.9484108071172441
FAM120B	-0.3474252315589784	-0.9200968300604296	5	5	0.852147852147852	0.8468	0.9338197407583665	0.9767711562624738
SPATA21	-0.2078157199795268	-0.6700283970623467	2	2	0.787212787212787	0.8204	0.8412222704595091	0.9693590773020672
CNGB1	-1.0671329142504176	-0.6700283970623467	2	2	0.292707292707293	0.1905	-0.7227260958461769	0.862494395721718
ZNF671	-0.6517361592121842	-0.7697753194951323	3	3	0.606393606393606	0.4767	0.20248680519258894	0.9259001723470597
LTB4R	-0.1349065111122412	-0.6700283970623467	2	2	0.856143856143856	0.8971	0.973916273159385	0.9853400744509451
NOL4L	-0.6443057096672005	-0.9200968300604296	5	5	0.743256743256743	0.6107	0.4497153223994084	0.9449129091554608
CDH7	-0.338621391942057	-0.4777520258584124	1	1	0.458541458541459	0.51	0.3009670804767054	0.9316204350073997
ZDHHC22	-0.8858537511473206	-0.6700283970623467	2	2	0.360639360639361	0.2674	-0.3927999022700053	0.8870237783617633
UCMA	-0.4785165286471751	-0.6700283970623467	2	2	0.576423576423576	0.5506	0.3485496109387034	0.9396564930662897
ZNF875	-0.7100236162604526	-0.6700283970623467	2	2	0.441558441558442	0.3577	-0.07279088343855149	0.906703078486286
DEPDC5	-1.296664204928977	-0.6700283970623467	1	2	0.025579744202558	0.1146	-1.1404706603283874	0.8467055553550222
COPRS	-1.4263592588197338	-1.0295455906082835	2	7	0.04559954400456	0.2224	-0.6025324795715544	0.8748912342808273
ANKRD39	-2.161325414581521	-0.8690208007529571	3	4	0.123876123876124	0.0394	-2.087672059356797	0.8374334980295074
PAPPA2	-1.1362939047046452	-0.8690208007529571	2	4	0.11988011988012	0.2647	-0.43177017660290196	0.8859941306800033
STMN4	-0.8433083714867747	-0.7697753194951323	3	3	0.523476523476524	0.3516	-0.12614011094417393	0.906703078486286
TSKU	-0.15749520399143327	-0.6700283970623467	2	2	0.834165834165834	0.8732	0.9328050867884805	0.9823223056667438
TCP10L	-0.7589051198772943	-0.9851919470093594	5	6	0.558441558441558	0.5636	0.3462011218713972	0.9406175438867034
ADSSL1	-0.4401331232205582	-0.7697753194951323	2	3	0.407592407592408	0.6657	0.5654750086353271	0.9453855055508782
TEX37	-1.4355495859415253	-0.9851919470093594	6	6	0.576423576423576	0.2025	-0.6890119138515959	0.870322574146855
CASTOR3	-0.8235673355528124	-0.7697753194951323	3	3	0.531468531468531	0.3627	-0.09227593156609017	0.906703078486286
CFAP157	-1.288816440572391	-0.6700283970623467	2	2	0.226773226773227	0.1177	-1.1261878107281902	0.8467055553550222
PYGO2	-0.5076131508367663	-0.7697753194951323	3	3	0.677322677322677	0.6	0.44971838029638833	0.9449129091554608
SIRPD	-1.3858760791322104	-0.6700283970623467	2	2	0.202797202797203	0.0949	-1.3028353445746943	0.8462908702471963
STMN3	-0.7112989174331779	-0.6700283970623467	1	2	0.102448975510245	0.3569	-0.07511191832407317	0.906703078486286
ADARB2	-1.7149009826825223	-0.8690208007529571	4	4	0.372627372627373	0.0903	-1.3664892955433363	0.8449031997596764
GPRC5B	-1.4139189030938106	-0.9200968300604296	3	5	0.171828171828172	0.1797	-0.8052447535856319	0.8558997149513555
DNASE1L1	-1.0989191090171615	-0.9200968300604296	3	5	0.225774225774226	0.3072	-0.2915943004929246	0.8939752060484033
ZNF302	-0.4700725832602607	-0.9851919470093594	5	6	0.66033966033966	0.7765	0.7880922804381307	0.9623435310540669
UGGT2	-0.704709367292639	-1.0295455906082835	5	7	0.481518481518482	0.6364	0.4932400034787581	0.9451679446082741
GALNT11	-0.24776424132571528	-1.0723743276648654	6	8	0.705294705294705	0.9514	1.2188166254864845	0.9923147291716694
SLBP	-3.1541873791400046	-0.7697753194951323	3	3	0.0888391116088839	0.0042	-4.0902695263405535	0.7951629079516291
PPP1R3B	-0.9836701920045017	-1.2402066463858694	1	14	0.00779992200077999	0.5741	0.3602890369138639	0.9417927285213405
MNX1	-0.3487185495569849	-0.6700283970623467	2	2	0.669330669330669	0.6701	0.5847805844386817	0.9454347266881803
KIAA0319	-1.3412354911078375	-0.7697753194951323	1	3	0.015429845701543	0.1462	-0.9802945409582103	0.8478983396472669
TEP1	-1.2268285142226851	-0.8690208007529571	4	4	0.493506493506494	0.2271	-0.5780256125682984	0.8773743315323641
IL4R	-0.36999604190286367	-0.6700283970623467	1	2	0.242757242757243	0.6499	0.5460557694166183	0.9451679446082741
TMEM38A	-1.0232036267562152	-0.9200968300604296	2	5	0.108891108891109	0.3474	-0.16812980146533338	0.906703078486286
HTRA3	-0.6337508818663098	-0.6700283970623467	1	2	0.123876123876124	0.418	0.06602470077723849	0.9145313214731601
RIC8B	-2.0447373212854405	-1.1954790081455888	8	12	0.297702297702298	0.1161	-1.1988400071893441	0.8467055553550222
SH2B3	-0.3474361220342029	-0.9851919470093594	5	6	0.713286713286713	0.8642	0.9757164607622496	0.9812459736913539
ADGRG4	-2.1791868060168325	-0.6700283970623467	2	2	0.0813591864081359	0.0209	-2.746652625964811	0.827917208279172
C12orf65	-0.8488567110733427	-0.7697753194951323	2	3	0.236763236763237	0.3478	-0.13565784687447616	0.906703078486286
STK32C	-0.5011770840903805	-1.0295455906082835	5	7	0.549450549450549	0.7865	0.8022888621621445	0.9635465771799091
MOB3A	-0.4983099469919533	-0.6700283970623467	2	2	0.563436563436563	0.5323	0.3125257951809073	0.9361860100172398
MMP11	-0.10302067391777124	-0.6700283970623467	1	2	0.54045954045954	0.9291	1.0319481655979994	0.9891666722473248
PCDHB14	-0.12840769386417014	-0.8690208007529571	1	4	0.288711288711289	0.9677	1.1964340864376588	0.9930610284252339
LRRC61	-0.39532070437468647	-0.6700283970623467	2	2	0.634365634365634	0.6243	0.49996514681054405	0.9449129091554608
POM121L1P	-1.1346601635390687	-0.7697753194951323	3	3	0.418581418581419	0.2126	-0.6259309720312033	0.8713629745672883
PNPLA8	-1.4351808507177253	-1.0723743276648654	7	8	0.503496503496504	0.2399	-0.5362469237975133	0.87784462110449
GDPD5	-0.662246342052806	-1.0295455906082835	5	7	0.494505494505495	0.6703	0.5577169959250778	0.9454347266881803
MFN1	-0.953481048410168	-0.8690208007529571	1	4	0.029069709302907	0.3574	-0.1364425208062484	0.906703078486286
EBF1	-0.5772914485867232	-0.8690208007529571	2	4	0.251748251748252	0.6196	0.4712783742274094	0.9449129091554608
WLS	-1.131161207173499	-0.9851919470093594	1	6	0.012719872801272	0.3346	-0.22332153518627054	0.9022907033988216
MAP6	-1.1442329829903182	-0.9200968300604296	5	5	0.59040959040959	0.2898	-0.365484799265867	0.8918073157190807
PTPRCAP	-1.3225623377722937	-0.7697753194951323	2	3	0.131868131868132	0.1518	-0.948262229370072	0.8478983396472669
ST13P4	-0.6862993039102452	-0.6700283970623467	1	2	0.108888911110889	0.378	-0.029612881428113167	0.9078788361208331
TTC7A	-0.8956596447646223	-0.6700283970623467	1	2	0.0657393426065739	0.2613	-0.4106465267821083	0.8834688409438175
TBC1D14	-0.20696342579112553	-0.9200968300604296	5	5	0.909090909090909	0.9414	1.1628620180283051	0.990493272724509
HDHD3	-0.47577105856138135	-0.7697753194951323	1	3	0.126873126873127	0.632	0.504340960803018	0.9451679446082741
ESRP1	-0.6983121269623485	-0.6700283970623467	2	2	0.447552447552448	0.3686	-0.05147609458422471	0.9073860674769025
GAREM1	-1.390775857390227	-0.9851919470093594	6	6	0.586413586413586	0.2176	-0.6205116160159715	0.8748912342808273
TMED5	-0.4114803425138449	-0.7697753194951323	2	3	0.424575424575425	0.6901	0.6146265784302907	0.9486974502549744
TAOK3	-0.7816793365081964	-0.6700283970623467	2	2	0.406593406593407	0.3203	-0.20320354987309347	0.8971966693412238
CACFD1	-0.7642473469014015	-0.7697753194951323	1	3	0.0610093899061009	0.4011	0.00948279797156813	0.9131311049367393
NINJ1	-0.6537598551309464	-0.7697753194951323	2	3	0.304695304695305	0.4751	0.19901531555907084	0.9259001723470597
RAB6C	-1.9645538901265562	-0.7697753194951323	1	3	0.003629963700363	0.0446	-2.0495477526255628	0.8399995821313391
DMRTC2	-1.149278652443107	-0.7697753194951323	2	3	0.162837162837163	0.2073	-0.6510078287948956	0.8713629745672883
TUBA8	-1.0017965073203259	-1.2207543952414193	2	13	0.041589584104159	0.5483	0.3062357756133144	0.9396564930662897
ZNF610	-0.16585713585354422	-0.6700283970623467	2	2	0.826173826173826	0.865	0.9175864576698068	0.9812459736913539
SMCO4	-0.4600326999037109	-0.9851919470093594	6	6	0.838161838161838	0.7831	0.8034525156119925	0.9630138761949659
RPS6KC1	-1.284621563754446	-0.9200968300604296	5	5	0.553446553446553	0.2244	-0.594407673104285	0.875736828375897
LUZP2	-0.2553905000132999	-0.6700283970623467	2	2	0.745254745254745	0.7666	0.754636665042522	0.9608623889142739
CD209	-0.4051491651650009	-1.0723743276648654	4	8	0.394605394605395	0.8695	0.9861935167541577	0.9820144968239132
GGT7	-1.2249008501395582	-0.9200968300604296	4	5	0.35964035964036	0.2502	-0.49702484243537787	0.8798088210528585
PLEKHA6	-0.4393040795982501	-0.8690208007529571	2	4	0.308691308691309	0.7346	0.6941920523949373	0.9555878427528043
FERD3L	-2.082625030922195	-0.9200968300604296	1	5	0.00165899834100166	0.052	-1.8956619919579842	0.8399995821313391
SPRR2A	-1.2314534284608314	-0.7697753194951323	3	3	0.388611388611389	0.1823	-0.7919721310091778	0.8582678006351752
AP3M2	-0.6493114716104664	-0.6700283970623467	2	2	0.473526473526474	0.4082	0.03770458909859898	0.9145313214731601
KRTAP13-3	-0.4049488674842455	-0.6700283970623467	2	2	0.627372627372627	0.6156	0.4824419899761276	0.9449129091554608
IL34	-0.2110337084666895	-0.6700283970623467	1	2	0.37962037962038	0.8168	0.835365564843885	0.9685094772347635
ABHD6	-0.922481736862238	-0.7697753194951323	1	3	0.041549584504155	0.3101	-0.26195573156358803	0.8960860186382795
CHAT	-2.413836330574562	-0.6700283970623467	1	2	0.001929980700193	0.0141	-3.1737123229348456	0.7951629079516291
ZNF140	-0.8536359584099779	-0.7697753194951323	1	3	0.049059509404906	0.3451	-0.14385626612873645	0.906703078486286
MFSD13A	-1.0582945422829582	-0.7697753194951323	1	3	0.030039699603004	0.2441	-0.49493181346695125	0.8792232322755983
RAB22A	-1.2949618714178102	-0.8690208007529571	4	4	0.474525474525474	0.2008	-0.6880926235534565	0.8688157376337585
SRR	-1.1853870940146263	-0.7697753194951323	3	3	0.402597402597403	0.1969	-0.7129489926999427	0.8630828392126958
RGCC	-0.6235353991427779	-0.8690208007529571	2	4	0.235764235764236	0.5796	0.3965729197570907	0.9426769774237481
DMRT1	-0.55889666665116	-0.6700283970623467	2	2	0.525474525474525	0.4789	0.20225859482396139	0.9264008274048703
CXCR4	-0.8432812762464856	-0.9200968300604296	3	5	0.284715284715285	0.4628	0.1252583168721013	0.9220417064525185
IHH	-0.11952915572405115	-0.6700283970623467	1	2	0.509490509490509	0.9116	1.001902900213749	0.987159326962746
SPRN	-0.4755110275037655	-0.6700283970623467	2	2	0.578421578421578	0.552	0.35401959179618353	0.9396564930662897
ARSJ	-1.595641449108207	-0.9200968300604296	4	5	0.284715284715285	0.1329	-1.1015683380853158	0.8467055553550222
CEP85L	-0.826889878796013	-0.9200968300604296	5	5	0.683316683316683	0.4762	0.15198674300310133	0.9259001723470597
GSKIP	-1.1962913216179376	-0.9200968300604296	5	5	0.576423576423576	0.2644	-0.4503730745160524	0.8859941306800033
HIST1H4G	-0.30125847188379057	-0.6700283970623467	1	2	0.292707292707293	0.7213	0.6711574327510345	0.9532254321737637
MPC1	-1.159363385373637	-0.7697753194951323	1	3	0.023649763502365	0.2047	-0.668307387241674	0.8713629745672883
