Gene	vegas_p	lfdr	Pvalue
CKAP2L	0.7002997002997	0.9495690403370939	1
LHFPL4	0.7002997002997	0.9495690403370939	1
CIDEC	0.7002997002997	0.9495690403370939	1
HSPD1P6	0.7002997002997	0.9495690403370939	1
WWTR1-AS1	0.7002997002997	0.9495690403370939	1
SMCO1	0.7002997002997	0.9495690403370939	1
RNPS1P1	0.7002997002997	0.9495690403370939	1
RPL30P5	0.7002997002997	0.9495690403370939	1
LINC01099	0.7002997002997	0.9495690403370939	1
THG1L	0.7002997002997	0.9495690403370939	1
RPL23AP50	0.7002997002997	0.9495690403370939	1
MTHFD2P3	0.7002997002997	0.9495690403370939	1
YWHAZP4	0.7002997002997	0.9495690403370939	1
STEAP2	0.7002997002997	0.9495690403370939	1
ATP6V0E2	0.7002997002997	0.9495690403370939	1
DEFT1P2	0.7002997002997	0.9495690403370939	1
VN1R46P	0.7002997002997	0.9495690403370939	1
RPS6KB2-AS1	0.7002997002997	0.9495690403370939	1
CTSC	0.7002997002997	0.9495690403370939	1
THYN1	0.7002997002997	0.9495690403370939	1
SLC25A39P2	0.7002997002997	0.9495690403370939	1
TSPAN19	0.7002997002997	0.9495690403370939	1
FUT6	0.7002997002997	0.9495690403370939	1
E2F1	0.7002997002997	0.9495690403370939	1
RN7SL180P	0.701298701298701	0.949848665194212	1
CCNJP2	0.701298701298701	0.949848665194212	1
LINC01655	0.701298701298701	0.949848665194212	1
LNPK	0.701298701298701	0.949848665194212	1
RBMS3	0.701298701298701	0.949848665194212	1
HNRNPA3P8	0.701298701298701	0.949848665194212	1
RPS29P3	0.701298701298701	0.949848665194212	1
GBA3	0.701298701298701	0.949848665194212	1
LINC02267	0.701298701298701	0.949848665194212	1
PCDH1	0.701298701298701	0.949848665194212	1
LINC02569	0.701298701298701	0.949848665194212	1
TRA2A	0.701298701298701	0.949848665194212	1
HMGB3P20	0.701298701298701	0.949848665194212	1
ATP6V0E2-AS1	0.701298701298701	0.949848665194212	1
PPIAP85	0.701298701298701	0.949848665194212	1
ACTG1P19	0.701298701298701	0.949848665194212	1
LINC01492	0.701298701298701	0.949848665194212	1
RPSAP10	0.701298701298701	0.949848665194212	1
RN7SKP39	0.701298701298701	0.949848665194212	1
PGGT1BP2	0.701298701298701	0.949848665194212	1
LINC02370	0.701298701298701	0.949848665194212	1
TSC22D1-AS1	0.701298701298701	0.949848665194212	1
CHST14	0.701298701298701	0.949848665194212	1
HNRNPA1P74	0.701298701298701	0.949848665194212	1
RPL12P35	0.701298701298701	0.949848665194212	1
RIPOR1	0.701298701298701	0.949848665194212	1
IKZF3	0.701298701298701	0.949848665194212	1
RPL27	0.701298701298701	0.949848665194212	1
LINC01976	0.701298701298701	0.949848665194212	1
YES1	0.701298701298701	0.949848665194212	1
SPC24	0.701298701298701	0.949848665194212	1
SLA2	0.701298701298701	0.949848665194212	1
KRTAP20-2	0.701298701298701	0.949848665194212	1
USP18	0.701298701298701	0.949848665194212	1
ZDHHC8	0.701298701298701	0.949848665194212	1
CCDC188	0.701298701298701	0.949848665194212	1
RPS13P2	0.702297702297702	0.9501294156614872	1
SNRPEP5	0.702297702297702	0.9501294156614872	1
EIF1P7	0.702297702297702	0.9501294156614872	1
MTND4P25	0.702297702297702	0.9501294156614872	1
POTEKP	0.702297702297702	0.9501294156614872	1
KIF1A	0.702297702297702	0.9501294156614872	1
GADL1	0.702297702297702	0.9501294156614872	1
RNU6-752P	0.702297702297702	0.9501294156614872	1
LINC01485	0.702297702297702	0.9501294156614872	1
BTBD9-AS1	0.702297702297702	0.9501294156614872	1
RPL7P27	0.702297702297702	0.9501294156614872	1
RNA5SP217	0.702297702297702	0.9501294156614872	1
RNU6-218P	0.702297702297702	0.9501294156614872	1
RNU4-74P	0.702297702297702	0.9501294156614872	1
PSD3	0.702297702297702	0.9501294156614872	1
CYHR1	0.702297702297702	0.9501294156614872	1
MTND2P16	0.702297702297702	0.9501294156614872	1
RPS3AP36	0.702297702297702	0.9501294156614872	1
SYT13	0.702297702297702	0.9501294156614872	1
PRMT8	0.702297702297702	0.9501294156614872	1
KDM2B	0.702297702297702	0.9501294156614872	1
DNAL1	0.702297702297702	0.9501294156614872	1
CASC4	0.702297702297702	0.9501294156614872	1
RORA-AS2	0.702297702297702	0.9501294156614872	1
USP3	0.702297702297702	0.9501294156614872	1
HSPE1P16	0.702297702297702	0.9501294156614872	1
HNRNPA1P19	0.702297702297702	0.9501294156614872	1
ST6GALNAC2	0.702297702297702	0.9501294156614872	1
KATNAL2	0.702297702297702	0.9501294156614872	1
TMIGD2	0.702297702297702	0.9501294156614872	1
ZNF345	0.702297702297702	0.9501294156614872	1
RNU6-751P	0.702297702297702	0.9501294156614872	1
FIZ1	0.702297702297702	0.9501294156614872	1
RPL10P1	0.702297702297702	0.9501294156614872	1
SLITRK4	0.702297702297702	0.9501294156614872	1
PANK4	0.703296703296703	0.9504113269926037	1
DDOST	0.703296703296703	0.9504113269926037	1
NBPF3	0.703296703296703	0.9504113269926037	1
LYPLA2	0.703296703296703	0.9504113269926037	1
RN7SKP156	0.703296703296703	0.9504113269926037	1
SLC35F6	0.703296703296703	0.9504113269926037	1
STRN	0.703296703296703	0.9504113269926037	1
TIA1	0.703296703296703	0.9504113269926037	1
LINC00877	0.703296703296703	0.9504113269926037	1
GRAMD1C	0.703296703296703	0.9504113269926037	1
RNU6-1059P	0.703296703296703	0.9504113269926037	1
RPL7L1P4	0.703296703296703	0.9504113269926037	1
STC2	0.703296703296703	0.9504113269926037	1
COL23A1	0.703296703296703	0.9504113269926037	1
RN7SKP70	0.703296703296703	0.9504113269926037	1
BNIP5	0.703296703296703	0.9504113269926037	1
ZBTB2	0.703296703296703	0.9504113269926037	1
SLC29A4	0.703296703296703	0.9504113269926037	1
PCM1	0.703296703296703	0.9504113269926037	1
RN7SL675P	0.703296703296703	0.9504113269926037	1
GTF3C4	0.703296703296703	0.9504113269926037	1
MBL1P	0.703296703296703	0.9504113269926037	1
WDR11-AS1	0.703296703296703	0.9504113269926037	1
PLAAT3	0.703296703296703	0.9504113269926037	1
CST6	0.703296703296703	0.9504113269926037	1
VPS26B	0.703296703296703	0.9504113269926037	1
LINC02444	0.703296703296703	0.9504113269926037	1
LINC00399	0.703296703296703	0.9504113269926037	1
AP1G2	0.703296703296703	0.9504113269926037	1
RNU6-240P	0.703296703296703	0.9504113269926037	1
RNU6-196P	0.703296703296703	0.9504113269926037	1
RN7SKP118	0.703296703296703	0.9504113269926037	1
RHOT1P1	0.703296703296703	0.9504113269926037	1
SIRT6	0.703296703296703	0.9504113269926037	1
PSMG1	0.703296703296703	0.9504113269926037	1
RPL18AP2	0.703296703296703	0.9504113269926037	1
SCARNA21B	0.704295704295704	0.9506944344412466	1
ALG14	0.704295704295704	0.9506944344412466	1
KRT18P57	0.704295704295704	0.9506944344412466	1
YWHAZP2	0.704295704295704	0.9506944344412466	1
RNU7-9P	0.704295704295704	0.9506944344412466	1
RNU6-507P	0.704295704295704	0.9506944344412466	1
SNORA63	0.704295704295704	0.9506944344412466	1
ST6GAL1	0.704295704295704	0.9506944344412466	1
CDC42P6	0.704295704295704	0.9506944344412466	1
RN7SL275P	0.704295704295704	0.9506944344412466	1
TARS2P1	0.704295704295704	0.9506944344412466	1
MCCC2	0.704295704295704	0.9506944344412466	1
MRPS10	0.704295704295704	0.9506944344412466	1
SEPTIN14P1	0.704295704295704	0.9506944344412466	1
LINC01004	0.704295704295704	0.9506944344412466	1
GPR85	0.704295704295704	0.9506944344412466	1
GIMAP6	0.704295704295704	0.9506944344412466	1
FAM83A	0.704295704295704	0.9506944344412466	1
MASTL	0.704295704295704	0.9506944344412466	1
TMEM86A	0.704295704295704	0.9506944344412466	1
TAS2R50	0.704295704295704	0.9506944344412466	1
MUC19	0.704295704295704	0.9506944344412466	1
ATP7B	0.704295704295704	0.9506944344412466	1
FBXL22	0.704295704295704	0.9506944344412466	1
ACSF3	0.704295704295704	0.9506944344412466	1
YWHAEP7	0.704295704295704	0.9506944344412466	1
RNU6-470P	0.704295704295704	0.9506944344412466	1
MIR4748	0.704295704295704	0.9506944344412466	1
ARFGAP1	0.704295704295704	0.9506944344412466	1
HMGB1P10	0.704295704295704	0.9506944344412466	1
KANTR	0.704295704295704	0.9506944344412466	1
KAZN	0.705294705294705	0.9509787732611009	1
CHCHD2P5	0.705294705294705	0.9509787732611009	1
FABP1	0.705294705294705	0.9509787732611009	1
MRPS25	0.705294705294705	0.9509787732611009	1
PLXNB1	0.705294705294705	0.9509787732611009	1
TMA7	0.705294705294705	0.9509787732611009	1
ARF4	0.705294705294705	0.9509787732611009	1
RN7SL446P	0.705294705294705	0.9509787732611009	1
NIPBL-DT	0.705294705294705	0.9509787732611009	1
RNU4-12P	0.705294705294705	0.9509787732611009	1
RNU6-765P	0.705294705294705	0.9509787732611009	1
MIR548AW	0.705294705294705	0.9509787732611009	1
MEIG1	0.705294705294705	0.9509787732611009	1
RPL21P89	0.705294705294705	0.9509787732611009	1
WDR11	0.705294705294705	0.9509787732611009	1
RNU6-1175P	0.705294705294705	0.9509787732611009	1
LINC01500	0.705294705294705	0.9509787732611009	1
SRSF1	0.705294705294705	0.9509787732611009	1
THOP1	0.705294705294705	0.9509787732611009	1
PTPRS	0.705294705294705	0.9509787732611009	1
LRRC25	0.705294705294705	0.9509787732611009	1
GFY	0.705294705294705	0.9509787732611009	1
MAVS	0.705294705294705	0.9509787732611009	1
DEFB116	0.705294705294705	0.9509787732611009	1
APCDD1L	0.705294705294705	0.9509787732611009	1
MIR3118-1	0.705294705294705	0.9509787732611009	1
H2AFZP1	0.705294705294705	0.9509787732611009	1
ZBTB8A	0.706293706293706	0.9512643787058518	1
RNU6-750P	0.706293706293706	0.9512643787058518	1
RN7SKP154	0.706293706293706	0.9512643787058518	1
ABCB11	0.706293706293706	0.9512643787058518	1
RNA5SP113	0.706293706293706	0.9512643787058518	1
FRMD4B	0.706293706293706	0.9512643787058518	1
C1GALT1P2	0.706293706293706	0.9512643787058518	1
MIR5685	0.706293706293706	0.9512643787058518	1
RPS29P13	0.706293706293706	0.9512643787058518	1
CADPS2	0.706293706293706	0.9512643787058518	1
PRSS3P3	0.706293706293706	0.9512643787058518	1
RPS29P2	0.706293706293706	0.9512643787058518	1
SYF2P2	0.706293706293706	0.9512643787058518	1
LCNL1	0.706293706293706	0.9512643787058518	1
CLIC3	0.706293706293706	0.9512643787058518	1
DCLRE1A	0.706293706293706	0.9512643787058518	1
POLD4	0.706293706293706	0.9512643787058518	1
CYCSP28	0.706293706293706	0.9512643787058518	1
RDX	0.706293706293706	0.9512643787058518	1
DNAJC14	0.706293706293706	0.9512643787058518	1
UHRF1BP1L	0.706293706293706	0.9512643787058518	1
RILPL2	0.706293706293706	0.9512643787058518	1
C1QTNF9B	0.706293706293706	0.9512643787058518	1
INTS6-AS1	0.706293706293706	0.9512643787058518	1
CHMP4A	0.706293706293706	0.9512643787058518	1
MDP1	0.706293706293706	0.9512643787058518	1
NT5CP2	0.706293706293706	0.9512643787058518	1
C2CD4A	0.706293706293706	0.9512643787058518	1
TMC3	0.706293706293706	0.9512643787058518	1
CDRT15	0.706293706293706	0.9512643787058518	1
ABHD15-AS1	0.706293706293706	0.9512643787058518	1
ACSF2	0.706293706293706	0.9512643787058518	1
ZNF793	0.706293706293706	0.9512643787058518	1
NLRP11	0.706293706293706	0.9512643787058518	1
RPS5P2	0.706293706293706	0.9512643787058518	1
PCBP2P1	0.706293706293706	0.9512643787058518	1
GAL3ST1	0.706293706293706	0.9512643787058518	1
MB	0.706293706293706	0.9512643787058518	1
CCDC27	0.707292707292707	0.9515512860291838	1
RNA5SP41	0.707292707292707	0.9515512860291838	1
LINC01688	0.707292707292707	0.9515512860291838	1
CHRNG	0.707292707292707	0.9515512860291838	1
BSN-AS1	0.707292707292707	0.9515512860291838	1
RNF123	0.707292707292707	0.9515512860291838	1
LINC01214	0.707292707292707	0.9515512860291838	1
SNORA63B	0.707292707292707	0.9515512860291838	1
PLCXD3	0.707292707292707	0.9515512860291838	1
RAB32	0.707292707292707	0.9515512860291838	1
SPATA48	0.707292707292707	0.9515512860291838	1
ZNF775	0.707292707292707	0.9515512860291838	1
PLIN2	0.707292707292707	0.9515512860291838	1
RCBTB2P1	0.707292707292707	0.9515512860291838	1
GATD1	0.707292707292707	0.9515512860291838	1
LINC00440	0.707292707292707	0.9515512860291838	1
LINC01044	0.707292707292707	0.9515512860291838	1
BTBD7	0.707292707292707	0.9515512860291838	1
NKD1	0.707292707292707	0.9515512860291838	1
CIAO2B	0.707292707292707	0.9515512860291838	1
CDT1	0.707292707292707	0.9515512860291838	1
CDC42EP5	0.707292707292707	0.9515512860291838	1
KRTAP20-4	0.707292707292707	0.9515512860291838	1
MIR509-3	0.707292707292707	0.9515512860291838	1
MIIP	0.708291708291708	0.9518395303712828	1
ZNF593	0.708291708291708	0.9518395303712828	1
RNU6-1008P	0.708291708291708	0.9518395303712828	1
FAHD2A	0.708291708291708	0.9518395303712828	1
LINC02030	0.708291708291708	0.9518395303712828	1
RPL23AP41	0.708291708291708	0.9518395303712828	1
QDPR	0.708291708291708	0.9518395303712828	1
DACT2	0.708291708291708	0.9518395303712828	1
DPY19L2P4	0.708291708291708	0.9518395303712828	1
MIR596	0.708291708291708	0.9518395303712828	1
DEFA4	0.708291708291708	0.9518395303712828	1
AP3M1	0.708291708291708	0.9518395303712828	1
FAM24A	0.708291708291708	0.9518395303712828	1
IFITM3	0.708291708291708	0.9518395303712828	1
RNU6-1238P	0.708291708291708	0.9518395303712828	1
RASSF8	0.708291708291708	0.9518395303712828	1
ANKRD52	0.708291708291708	0.9518395303712828	1
LINC02343	0.708291708291708	0.9518395303712828	1
RNU6-301P	0.708291708291708	0.9518395303712828	1
LINC00524	0.708291708291708	0.9518395303712828	1
CCDC144NL	0.708291708291708	0.9518395303712828	1
VAV1	0.708291708291708	0.9518395303712828	1
DDX49	0.708291708291708	0.9518395303712828	1
DNAJC19P2	0.708291708291708	0.9518395303712828	1
DDT	0.708291708291708	0.9518395303712828	1
PINCR	0.708291708291708	0.9518395303712828	1
PLEKHM2	0.709290709290709	0.9521291442618576	1
FCER1G	0.709290709290709	0.9521291442618576	1
ELOBP3	0.709290709290709	0.9521291442618576	1
RPS20P10	0.709290709290709	0.9521291442618576	1
IGSF11-AS1	0.709290709290709	0.9521291442618576	1
RNU4-4P	0.709290709290709	0.9521291442618576	1
CAMK2N2	0.709290709290709	0.9521291442618576	1
GCNT1P3	0.709290709290709	0.9521291442618576	1
LINC02201	0.709290709290709	0.9521291442618576	1
TMPOP1	0.709290709290709	0.9521291442618576	1
MDC1-AS1	0.709290709290709	0.9521291442618576	1
TMEM196	0.709290709290709	0.9521291442618576	1
GAL3ST4	0.709290709290709	0.9521291442618576	1
GYG1P1	0.709290709290709	0.9521291442618576	1
TMEM250	0.709290709290709	0.9521291442618576	1
CYP2C19	0.709290709290709	0.9521291442618576	1
PCGF6	0.709290709290709	0.9521291442618576	1
RNU6-1315P	0.709290709290709	0.9521291442618576	1
CAPZA3	0.709290709290709	0.9521291442618576	1
HIGD1AP1	0.709290709290709	0.9521291442618576	1
NUP58	0.709290709290709	0.9521291442618576	1
HMGB3P4	0.709290709290709	0.9521291442618576	1
RN7SKP205	0.709290709290709	0.9521291442618576	1
LINC02294	0.709290709290709	0.9521291442618576	1
SNORD114-18	0.709290709290709	0.9521291442618576	1
ALDH1A2	0.709290709290709	0.9521291442618576	1
TIPIN	0.709290709290709	0.9521291442618576	1
RPP25	0.709290709290709	0.9521291442618576	1
MTATP6P27	0.709290709290709	0.9521291442618576	1
SLC27A1	0.709290709290709	0.9521291442618576	1
KCNK6	0.709290709290709	0.9521291442618576	1
RSPH6A	0.709290709290709	0.9521291442618576	1
GNG8	0.709290709290709	0.9521291442618576	1
RNU6-514P	0.71028971028971	0.9524201576201395	1
MRPS15	0.71028971028971	0.9524201576201395	1
RNU6-830P	0.71028971028971	0.9524201576201395	1
GOT2P2	0.71028971028971	0.9524201576201395	1
CMPK2	0.71028971028971	0.9524201576201395	1
HNRNPA0	0.71028971028971	0.9524201576201395	1
FBXO25	0.71028971028971	0.9524201576201395	1
MTND2P9	0.71028971028971	0.9524201576201395	1
AIFM1P1	0.71028971028971	0.9524201576201395	1
CEP57L1P1	0.71028971028971	0.9524201576201395	1
SAA4	0.71028971028971	0.9524201576201395	1
FUT4	0.71028971028971	0.9524201576201395	1
RNU6-950P	0.71028971028971	0.9524201576201395	1
SLC28A2	0.71028971028971	0.9524201576201395	1
SAMD11P1	0.71028971028971	0.9524201576201395	1
CYTH1	0.71028971028971	0.9524201576201395	1
PNMA8A	0.71028971028971	0.9524201576201395	1
CTNNBL1	0.71028971028971	0.9524201576201395	1
JAM2	0.71028971028971	0.9524201576201395	1
MAGEB17	0.71028971028971	0.9524201576201395	1
PUM1	0.711288711288711	0.9527126002518612	1
LINC01704	0.711288711288711	0.9527126002518612	1
MTND5P18	0.711288711288711	0.9527126002518612	1
RNA5SP92	0.711288711288711	0.9527126002518612	1
VTRNA2-2P	0.711288711288711	0.9527126002518612	1
ST6GAL2	0.711288711288711	0.9527126002518612	1
MRPS10P2	0.711288711288711	0.9527126002518612	1
MESTP4	0.711288711288711	0.9527126002518612	1
SLC15A2	0.711288711288711	0.9527126002518612	1
PDCL3P5	0.711288711288711	0.9527126002518612	1
CCAR2	0.711288711288711	0.9527126002518612	1
FREM1	0.711288711288711	0.9527126002518612	1
MT1P1	0.711288711288711	0.9527126002518612	1
HMGA1P5	0.711288711288711	0.9527126002518612	1
TRAF6	0.711288711288711	0.9527126002518612	1
C12orf71	0.711288711288711	0.9527126002518612	1
GPC5	0.711288711288711	0.9527126002518612	1
ARHGEF7	0.711288711288711	0.9527126002518612	1
ITPKA	0.711288711288711	0.9527126002518612	1
SH2D7	0.711288711288711	0.9527126002518612	1
MIR548AT	0.711288711288711	0.9527126002518612	1
NRTN	0.711288711288711	0.9527126002518612	1
CERS1	0.711288711288711	0.9527126002518612	1
VN1R91P	0.711288711288711	0.9527126002518612	1
IFNL3P1	0.711288711288711	0.9527126002518612	1
FCGRT	0.711288711288711	0.9527126002518612	1
SMIM25	0.711288711288711	0.9527126002518612	1
POTED	0.711288711288711	0.9527126002518612	1
HORMAD2-AS1	0.711288711288711	0.9527126002518612	1
HNRNPA1P6	0.712287712287712	0.9530065019627552	1
LRRN2	0.712287712287712	0.9530065019627552	1
RPL21P28	0.712287712287712	0.9530065019627552	1
LBR	0.712287712287712	0.9530065019627552	1
MTRNR2L11	0.712287712287712	0.9530065019627552	1
PPP1R21	0.712287712287712	0.9530065019627552	1
LINC01293	0.712287712287712	0.9530065019627552	1
RPL23AP30	0.712287712287712	0.9530065019627552	1
FGD5-AS1	0.712287712287712	0.9530065019627552	1
NBPF21P	0.712287712287712	0.9530065019627552	1
ARHGEF26-AS1	0.712287712287712	0.9530065019627552	1
KRT18P34	0.712287712287712	0.9530065019627552	1
ARMH2	0.712287712287712	0.9530065019627552	1
RN7SL353P	0.712287712287712	0.9530065019627552	1
RNU6-437P	0.712287712287712	0.9530065019627552	1
CLK2P1	0.712287712287712	0.9530065019627552	1
MARK2P10	0.712287712287712	0.9530065019627552	1
MCMDC2	0.712287712287712	0.9530065019627552	1
FABP12	0.712287712287712	0.9530065019627552	1
HK1	0.712287712287712	0.9530065019627552	1
TRUB1	0.712287712287712	0.9530065019627552	1
MRGPRX4	0.712287712287712	0.9530065019627552	1
RPL12P30	0.712287712287712	0.9530065019627552	1
OR8D4	0.712287712287712	0.9530065019627552	1
LINC02347	0.712287712287712	0.9530065019627552	1
PPIAP28	0.712287712287712	0.9530065019627552	1
DOCK9	0.712287712287712	0.9530065019627552	1
CINP	0.712287712287712	0.9530065019627552	1
PLK1	0.712287712287712	0.9530065019627552	1
CD68	0.712287712287712	0.9530065019627552	1
RPS4XP18	0.712287712287712	0.9530065019627552	1
PEX11G	0.712287712287712	0.9530065019627552	1
ZNF285B	0.712287712287712	0.9530065019627552	1
TAF4	0.712287712287712	0.9530065019627552	1
SDCBPP3	0.712287712287712	0.9530065019627552	1
HMGCL	0.713286713286713	0.9533018925585535	1
RN7SL326P	0.713286713286713	0.9533018925585535	1
VCAM1	0.713286713286713	0.9533018925585535	1
LINC01768	0.713286713286713	0.9533018925585535	1
ZC3H11B	0.713286713286713	0.9533018925585535	1
ARF1	0.713286713286713	0.9533018925585535	1
RNU6-243P	0.713286713286713	0.9533018925585535	1
PHC3	0.713286713286713	0.9533018925585535	1
LINC02515	0.713286713286713	0.9533018925585535	1
MAST4-IT1	0.713286713286713	0.9533018925585535	1
RPL7P4	0.713286713286713	0.9533018925585535	1
UHRF1BP1	0.713286713286713	0.9533018925585535	1
MIR548AJ1	0.713286713286713	0.9533018925585535	1
NPSR1-AS1	0.713286713286713	0.9533018925585535	1
FZD9	0.713286713286713	0.9533018925585535	1
GIMAP4	0.713286713286713	0.9533018925585535	1
DEFA8P	0.713286713286713	0.9533018925585535	1
IFITM1	0.713286713286713	0.9533018925585535	1
CCKBR	0.713286713286713	0.9533018925585535	1
AKIP1	0.713286713286713	0.9533018925585535	1
A2ML1-AS2	0.713286713286713	0.9533018925585535	1
LINC00354	0.713286713286713	0.9533018925585535	1
LINC01491	0.713286713286713	0.9533018925585535	1
HEXA-AS1	0.713286713286713	0.9533018925585535	1
NEO1	0.713286713286713	0.9533018925585535	1
IGSF6	0.713286713286713	0.9533018925585535	1
NDRG4	0.713286713286713	0.9533018925585535	1
MTMR4	0.713286713286713	0.9533018925585535	1
LINC01892	0.713286713286713	0.9533018925585535	1
ZNF333	0.713286713286713	0.9533018925585535	1
SDHAF1	0.713286713286713	0.9533018925585535	1
ZNF146	0.713286713286713	0.9533018925585535	1
LINC01674	0.713286713286713	0.9533018925585535	1
RPL23AP83	0.713286713286713	0.9533018925585535	1
DANT2	0.713286713286713	0.9533018925585535	1
NSL1	0.714285714285714	0.9535988018449889	1
SRBD1	0.714285714285714	0.9535988018449889	1
WDSUB1	0.714285714285714	0.9535988018449889	1
KIAA2012	0.714285714285714	0.9535988018449889	1
CAB39	0.714285714285714	0.9535988018449889	1
ACPP	0.714285714285714	0.9535988018449889	1
IL1RAP	0.714285714285714	0.9535988018449889	1
FBXO45	0.714285714285714	0.9535988018449889	1
FAM86EP	0.714285714285714	0.9535988018449889	1
RN7SL58P	0.714285714285714	0.9535988018449889	1
PCDHGA9	0.714285714285714	0.9535988018449889	1
UQCRFS1P3	0.714285714285714	0.9535988018449889	1
COX6B1P1	0.714285714285714	0.9535988018449889	1
DEFA6	0.714285714285714	0.9535988018449889	1
PURG	0.714285714285714	0.9535988018449889	1
CYP7A1	0.714285714285714	0.9535988018449889	1
MIR4470	0.714285714285714	0.9535988018449889	1
RIMS2	0.714285714285714	0.9535988018449889	1
PCGF5	0.714285714285714	0.9535988018449889	1
OR5F2P	0.714285714285714	0.9535988018449889	1
ELOCP23	0.714285714285714	0.9535988018449889	1
FGF14-IT1	0.714285714285714	0.9535988018449889	1
REM2	0.714285714285714	0.9535988018449889	1
METTL9	0.714285714285714	0.9535988018449889	1
RNU6-711P	0.714285714285714	0.9535988018449889	1
CCL1	0.714285714285714	0.9535988018449889	1
HMGB1P24	0.714285714285714	0.9535988018449889	1
KRT37	0.714285714285714	0.9535988018449889	1
OR7E25P	0.714285714285714	0.9535988018449889	1
ADGRE3	0.714285714285714	0.9535988018449889	1
CALM3	0.714285714285714	0.9535988018449889	1
MIR518A2	0.714285714285714	0.9535988018449889	1
RN7SKP185	0.714285714285714	0.9535988018449889	1
RHEBP3	0.714285714285714	0.9535988018449889	1
JOSD1	0.714285714285714	0.9535988018449889	1
FUCA1	0.715284715284715	0.9538972596277939	1
PSMD8P1	0.715284715284715	0.9538972596277939	1
C1orf21	0.715284715284715	0.9538972596277939	1
LINC01087	0.715284715284715	0.9538972596277939	1
GTPBP8	0.715284715284715	0.9538972596277939	1
GSTCD	0.715284715284715	0.9538972596277939	1
TEX43	0.715284715284715	0.9538972596277939	1
LMNB1	0.715284715284715	0.9538972596277939	1
THEMIS	0.715284715284715	0.9538972596277939	1
ZNF680	0.715284715284715	0.9538972596277939	1
GRPEL2P3	0.715284715284715	0.9538972596277939	1
LINC01393	0.715284715284715	0.9538972596277939	1
FABP4	0.715284715284715	0.9538972596277939	1
OTUD6B-AS1	0.715284715284715	0.9538972596277939	1
TMEM252	0.715284715284715	0.9538972596277939	1
BSPRY	0.715284715284715	0.9538972596277939	1
LINC02561	0.715284715284715	0.9538972596277939	1
LINC01264	0.715284715284715	0.9538972596277939	1
C11orf96	0.715284715284715	0.9538972596277939	1
MIR1251	0.715284715284715	0.9538972596277939	1
SNAPC1	0.715284715284715	0.9538972596277939	1
CERNA1	0.715284715284715	0.9538972596277939	1
ST20-MTHFS	0.715284715284715	0.9538972596277939	1
TBL3	0.715284715284715	0.9538972596277939	1
RNU4-46P	0.715284715284715	0.9538972596277939	1
RN7SL134P	0.715284715284715	0.9538972596277939	1
CBFA2T3	0.715284715284715	0.9538972596277939	1
RUNDC1	0.715284715284715	0.9538972596277939	1
RNA5SP451	0.715284715284715	0.9538972596277939	1
ZNF793-AS1	0.715284715284715	0.9538972596277939	1
SLC25A15P5	0.715284715284715	0.9538972596277939	1
PES1	0.715284715284715	0.9538972596277939	1
LINC01644	0.715284715284715	0.9538972596277939	1
MIOX	0.715284715284715	0.9538972596277939	1
MIR509-1	0.715284715284715	0.9538972596277939	1
GOT2P1	0.716283716283716	0.9541972957127004	1
MIR3116-1	0.716283716283716	0.9541972957127004	1
MTCO3P21	0.716283716283716	0.9541972957127004	1
RPL7AP15	0.716283716283716	0.9541972957127004	1
RORC	0.716283716283716	0.9541972957127004	1
WDR75	0.716283716283716	0.9541972957127004	1
SLMAP	0.716283716283716	0.9541972957127004	1
STXBP5L	0.716283716283716	0.9541972957127004	1
RN7SL172P	0.716283716283716	0.9541972957127004	1
GPR171	0.716283716283716	0.9541972957127004	1
RN7SL715P	0.716283716283716	0.9541972957127004	1
FGF12-AS1	0.716283716283716	0.9541972957127004	1
ZNF718	0.716283716283716	0.9541972957127004	1
MMS22L	0.716283716283716	0.9541972957127004	1
ARHGAP18	0.716283716283716	0.9541972957127004	1
PEX1	0.716283716283716	0.9541972957127004	1
DENND11	0.716283716283716	0.9541972957127004	1
MIR4287	0.716283716283716	0.9541972957127004	1
SNHG6	0.716283716283716	0.9541972957127004	1
ATP6V1G1P3	0.716283716283716	0.9541972957127004	1
ENTPD2	0.716283716283716	0.9541972957127004	1
AMD1P1	0.716283716283716	0.9541972957127004	1
MSMB	0.716283716283716	0.9541972957127004	1
NHLRC2	0.716283716283716	0.9541972957127004	1
KRT125P	0.716283716283716	0.9541972957127004	1
LINC02403	0.716283716283716	0.9541972957127004	1
FRMD6	0.716283716283716	0.9541972957127004	1
RPL41P2	0.716283716283716	0.9541972957127004	1
TICRR	0.716283716283716	0.9541972957127004	1
FBXO15	0.716283716283716	0.9541972957127004	1
GPI	0.716283716283716	0.9541972957127004	1
RNU6-982P	0.716283716283716	0.9541972957127004	1
ZNF524	0.716283716283716	0.9541972957127004	1
ZNF304	0.716283716283716	0.9541972957127004	1
RNA5-8SP7	0.716283716283716	0.9541972957127004	1
RN7SKP140	0.716283716283716	0.9541972957127004	1
MIR506	0.716283716283716	0.9541972957127004	1
PARK7	0.717282717282717	0.9544989399054412	1
RNU7-121P	0.717282717282717	0.9544989399054412	1
CFAP36	0.717282717282717	0.9544989399054412	1
C2orf27B	0.717282717282717	0.9544989399054412	1
TXNP5	0.717282717282717	0.9544989399054412	1
GALNT13	0.717282717282717	0.9544989399054412	1
RNA5SP107	0.717282717282717	0.9544989399054412	1
